Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL2425654,,None,310.36,0,1.93,3,O[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL2428003,Competitive binding affinity to CSK (unknown origin) at 10 uM in presence of ATP relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL2424622,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,50
CHEMBL264406,,None,317.4,0,3.98,6,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,Inhibition,'>',50,%,,,,UO_0000187,,,,,0,CHEMBL5316870,Inhibition of CSK (unknown origin) at 1 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL5316273,1,Scientific Literature,J Med Chem,2023,None,DOSE = 1.0 microM,INHIBITOR,,50
CHEMBL2380687,,None,393.54,0,3.76,1,CC(C)CCNc1ccc(-c2cnc3ccc(NC4CCN(C)CC4)nn23)cn1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL3267037,Inhibition of human CSK at 1 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3259664,1,Scientific Literature,J Med Chem,2014,None,,,,50
CHEMBL3394108,,None,482.54,0,4.58,6o,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CCCO2)ccn1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL3395920,Inhibition of CSK (unknown origin) at 5.5 uM by Caliper Mobility Shift Assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3393036,1,Scientific Literature,J Med Chem,2015,None,,,,50
CHEMBL3394118,,None,613.5,2,7.37,6y,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(Sc3cccc(I)n3)n2C2CCCCC2)ccn1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL3395920,Inhibition of CSK (unknown origin) at 5.5 uM by Caliper Mobility Shift Assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3393036,1,Scientific Literature,J Med Chem,2015,None,,,,50
CHEMBL551079,,None,514.6,2,5.79,36,C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC(C)(C)C)cc1OC(F)F,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1060990,Inhibition of CSK at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1154027,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,,50
CHEMBL3394105,,None,480.57,1,5.91,6l,CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CCCCC2)ccn1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL3395920,Inhibition of CSK (unknown origin) at 5.5 uM by Caliper Mobility Shift Assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3393036,1,Scientific Literature,J Med Chem,2015,None,,,,50
CHEMBL272267,,None,516.99,1,4.07,24,Cn1c2cc(C(=O)NCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,Inhibition,'=',50,%,,,,UO_0000187,,,,,0,CHEMBL949204,Inhibition of CSK at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1143190,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,50
CHEMBL1078665,,None,477.35,0,4.89,19,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1102779,Inhibition of CSK at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1154277,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,,50
CHEMBL1164265,,None,470.96,0,4.26,5h,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3c(F)ccc(F)c3Cl)CCN4)cn2)CC1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL1168837,Inhibition of CSK at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1165965,1,Scientific Literature,Bioorg Med Chem,2010,None,,,,50
CHEMBL3813842,PAXALISIB,2,382.43,0,0.97,16,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL3817073,Inhibition of full length recombinant human His-tagged CSK expressed in Escherichia coli at 1 uM relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3813614,1,Scientific Literature,ACS Med Chem Lett,2016,None,,,,50
CHEMBL4455923,,None,575.63,2,4.23,48c,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL4405333,Inhibition of wild-type human full length CSK (M1 to L450 residues) expressed in bacterial expression system at 1 uM by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None,,,,50
CHEMBL3113284,,None,509.57,1,4.18,9n,COc1ccc(S(=O)(=O)Nc2cc(Sc3ncnc4nc[nH]c34)c(O)c3ccccc23)cc1OC,Inhibition,'=',50.6,%,,,,UO_0000187,,,,,0,CHEMBL3117704,Inhibition of CSK (unknown origin) at 10 uM after 30 mins relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3112530,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,50.6
CHEMBL508541,,None,433.9,0,4.31,37,CNCCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,Inhibition,'=',52,%,,,,UO_0000187,,,,,0,CHEMBL996958,Inhibition of CSK at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1156685,1,Scientific Literature,Eur J Med Chem,2008,None,,,,52
CHEMBL531804,GW301888X,None,395.47,0,4.3,GW301888X,CN(C)c1cc2c(Nc3ccc4nc(Cc5ccccc5)[nH]c4c3)ncnc2cn1,Inhibition,'=',55.27,%,,,,UO_0000187,,,,,0,CHEMBL1962255,GSK_PKIS: CSK mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,,55.27
CHEMBL1684654,,None,331.42,0,3.79,11o,Cc1ccc2cc(-c3n[nH]c4ccc(NC5CCNC5)cc34)[nH]c2c1,Inhibition,'=',56,%,,,,UO_0000187,,,,,0,CHEMBL1685899,Inhibition of CSK at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1681705,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,56
CHEMBL581096,GW440139A,None,363.85,1,5.05,GW440139A,Cc1ccc(O)cc1Nc1ccnc2cc(-c3ccccn3)ccc12.Cl,Inhibition,'=',57.07,%,,,,UO_0000187,,,,,0,CHEMBL1962255,GSK_PKIS: CSK mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,,57.07
CHEMBL1909380,GW282449A,None,447.93,0,4.79,GW282449A,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1OC.Cl,Inhibition,'=',58.21,%,,,,UO_0000187,,,,,0,CHEMBL1962255,GSK_PKIS: CSK mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,,58.21
CHEMBL460940,,None,511.94,1,3.17,62,CS(=O)(=O)NC(=O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,Inhibition,'=',60,%,,,,UO_0000187,,,,,0,CHEMBL996958,Inhibition of CSK at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1156685,1,Scientific Literature,Eur J Med Chem,2008,None,,,,60
CHEMBL1909396,GW768505A,None,573.93,2,6.95,GW768505A,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1.Cl,Inhibition,'=',60.97,%,,,,UO_0000187,,,,,0,CHEMBL1962255,GSK_PKIS: CSK mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,,60.97
CHEMBL4437669,,None,384.4,1,5.16,10b,O=[N+]([O-])c1cccc(/C=C/c2nc(Nc3cccc(O)c3)c3ccccc3n2)c1,Inhibition,'=',61,%,,,,UO_0000187,,,,,0,CHEMBL4412226,Inhibition of CSK (unknown origin) at 0.5 uM preincubated for 10 mins followed by substrate addition and measured after 1 hr by ADP-Glo luminescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4411283,1,Scientific Literature,Eur J Med Chem,2019,None,,,,61
CHEMBL303296,,None,146.19,0,-0.13,L-LeuH,CC(C)C[C@H](N)C(=O)NO,Inhibition,'=',62,%,,,,UO_0000187,,,,,0,CHEMBL913333,Inhibition of CSK at 25 uM in presence of 12 mM MgCl2 and 0.2 mM CoCl2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1138212,1,Scientific Literature,J Med Chem,2006,None,,,,62
CHEMBL451523,,None,617.77,2,6.06,17,COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,Inhibition,'=',62,%,,,,UO_0000187,,,,,0,CHEMBL984175,Inhibition of CSK at 3 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1138470,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,,62
CHEMBL4436086,,None,462.3,1,5.74,9b,Oc1cccc(Nc2nc(/C=C/c3cc4c(cc3Br)OCO4)nc3ccccc23)c1,Inhibition,'=',63,%,,,,UO_0000187,,,,,0,CHEMBL4412226,Inhibition of CSK (unknown origin) at 0.5 uM preincubated for 10 mins followed by substrate addition and measured after 1 hr by ADP-Glo luminescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4411283,1,Scientific Literature,Eur J Med Chem,2019,None,,,,63
CHEMBL4517514,,None,364.36,0,2.94,3,CC(=O)Oc1ccc(/C=C/c2nc3ccccc3c(=O)[nH]2)c(OC(C)=O)c1,Inhibition,'=',64,%,,,,UO_0000187,,,,,0,CHEMBL4412226,Inhibition of CSK (unknown origin) at 0.5 uM preincubated for 10 mins followed by substrate addition and measured after 1 hr by ADP-Glo luminescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4411283,1,Scientific Literature,Eur J Med Chem,2019,None,,,,64
CHEMBL4458986,,None,441.49,1,5.49,2b,COc1ccc(OC)c(Nc2nc(/C=C/c3ccccc3OC(C)=O)nc3ccccc23)c1,Inhibition,'=',64,%,,,,UO_0000187,,,,,0,CHEMBL4412226,Inhibition of CSK (unknown origin) at 0.5 uM preincubated for 10 mins followed by substrate addition and measured after 1 hr by ADP-Glo luminescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4411283,1,Scientific Literature,Eur J Med Chem,2019,None,,,,64
CHEMBL4564973,,None,544.64,1,4.2,50,O=C(Nc1cccc([C@@H]2CN(c3ncnc4[nH]ccc34)CCN2CCO)c1)Nc1c(F)cccc1N1CCCC1,Inhibition,'=',65,%,,,,UO_0000187,,,,,0,CHEMBL4389647,Inhibition of wild-type human full length CSK (M1 to L450 residues) expressed in bacterial expression system at 1 uM by Kinomescan method relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4387741,1,Scientific Literature,Bioorg Med Chem,2019,None,,,,65
CHEMBL479079,GW612286X,None,406.45,0,4.17,GW612286X,COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,Inhibition,'=',67.92,%,,,,UO_0000187,,,,,0,CHEMBL1962255,GSK_PKIS: CSK mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,,67.92
CHEMBL1230790,,None,269.31,0,2.36,S1,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,Inhibition,'=',68,%,,,,UO_0000187,,,,,0,CHEMBL1244397,Inhibition of CSK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,68
CHEMBL1650131,,None,430.51,0,3.16,49,CC(C)(O)[C@@H]1CNC[C@H]1Nc1nc(-c2cc(-c3cc[nH]n3)ccc2O)nc2ccccc12,Inhibition,'=',70,%,,,,UO_0000187,,,,,0,CHEMBL1664082,Inhibition of CSK at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1649416,1,Scientific Literature,J Med Chem,2011,None,,,,70
CHEMBL4288103,,None,529.69,2,5.37,9c,CN1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,Inhibition,'<',70,%,,,,UO_0000187,,,,,0,CHEMBL4267098,Inhibition of human CSK at 100 nM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4265899,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,70
CHEMBL4286880,,None,589.79,1,4.63,16a,CN1CCC(c2nc(-c3cccc(S(C)(=O)=O)c3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,Inhibition,'<',70,%,,,,UO_0000187,,,,,0,CHEMBL4267098,Inhibition of human CSK at 100 nM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4265899,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,70
CHEMBL4286841,,None,516.67,1,4.41,23,CN1CCC(c2nc(-c3ccc(F)c(NS(C)(=O)=O)c3)c(-c3ccnc(NCC4CC4)n3)s2)CC1,Inhibition,'<',70,%,,,,UO_0000187,,,,,0,CHEMBL4267098,Inhibition of human CSK at 100 nM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4265899,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,70
CHEMBL237347,GW559768X,None,328.39,0,3.4,GW559768X,Cc1ccc(O)cc1Nc1ccnc2ccc(S(C)(=O)=O)cc12,Inhibition,'=',70.29,%,,,,UO_0000187,,,,,0,CHEMBL1962254,GSK_PKIS: CSK mean inhibition at 0.1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,,70.29
CHEMBL404335,,None,520.05,2,5.82,20,Cn1c2cc(SCCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,Inhibition,'=',71,%,,,,UO_0000187,,,,,0,CHEMBL949204,Inhibition of CSK at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1143190,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,71
CHEMBL4862806,,None,543.47,2,6.06,36,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C#Cc1cc(-c2cnn(C)c2)cnc1N,Inhibition,'=',71,%,,,,UO_0000187,,,,,0,CHEMBL4839579,Inhibition of human full length recombinant CSK at 500 nM by radiometric scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL4837249,1,Scientific Literature,J Med Chem,2021,None,Dose = 500.0 nM,INHIBITOR,,71
CHEMBL496862,,None,494.64,1,5.7,5,CCN(C)C(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,Inhibition,'=',72,%,,,,UO_0000187,,,,,0,CHEMBL1274120,Inhibition of CSK at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1268952,1,Scientific Literature,J Med Chem,2010,None,,,,72
CHEMBL241517,GW856804X,None,433.92,0,4.65,GW856804X,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2scc(-c3ccc(F)c(Cl)c3)c12,Inhibition,'=',73.32,%,,,,UO_0000187,,,,,0,CHEMBL1962255,GSK_PKIS: CSK mean inhibition at 1 uM [Nanosyn],B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1961873,16,GSK Published Kinase Inhibitor Set,,,None,,,,73.32
CHEMBL1272078,,None,480.61,1,5.31,46,CN(C)C(=O)c1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,Inhibition,'=',74,%,,,,UO_0000187,,,,,0,CHEMBL1274120,Inhibition of CSK at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1268952,1,Scientific Literature,J Med Chem,2010,None,,,,74
CHEMBL1241578,,None,348.2,0,3.12,PP487,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,Inhibition,'=',75,%,,,,UO_0000187,,,,,0,CHEMBL1244397,Inhibition of CSK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,75
CHEMBL216722,,None,178.24,0,0.3,DL-PheH,CNC(=O)C(N)Cc1ccccc1,Inhibition,'=',77,%,,,,UO_0000187,,,,,0,CHEMBL913333,Inhibition of CSK at 25 uM in presence of 12 mM MgCl2 and 0.2 mM CoCl2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1138212,1,Scientific Literature,J Med Chem,2006,None,,,,77
CHEMBL5084426,,None,534.52,1,4.35,EUB0001548,COc1cnccc1Nc1nc(-c2nn(Cc3c(F)cc(OCCO)cc3F)c3ccccc23)ncc1OC,Inhibition,'=',77,%,,,Not Active,UO_0000187,,,,,0,CHEMBL5059640,CSK DiscoveRx kinase panel,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL5058649,54,SGC Frankfurt - Donated Chemical Probes,,2022,None,Compound concentration = 1.0 uM,,,77
CHEMBL1271471,,None,454.57,0,4.82,47l,CCNCc1ccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)CC)ccc32)c2ccccc2)cc1,Inhibition,'=',78,%,,,,UO_0000187,,,,,0,CHEMBL1274120,Inhibition of CSK at 1 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1268952,1,Scientific Literature,J Med Chem,2010,None,,,,78
CHEMBL166031,,None,352.39,0,4.8,3,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccncc3)cc2)no1,Inhibition,'=',78.39,%,,,,UO_0000187,,,,,0,CHEMBL3632427,Inhibition of CSK (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3627608,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,78.39
CHEMBL5202420,,None,626.72,2,6.17,23,C=CC(=O)N1CCC(Nc2cccc(Nc3ncc(NC(=O)c4cc(NC(=O)c5ccc6cnccc6c5)ccc4C)cn3)c2)CC1,Inhibition,'>',80,%,,,,UO_0000187,,,,,0,CHEMBL5156274,Inhibition of CSK (unknown origin) relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL5154670,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,80
CHEMBL1762530,,None,490.61,0,3.46,12,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,Inhibition,'=',80,%,,,,UO_0000187,,,,,0,CHEMBL1763675,Inhibition of CSK at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1759854,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,80
CHEMBL3818173,,None,332.75,0,2.95,21,O=C(Nc1cc(Nc2c(Cl)cnc3c2OCO3)ccn1)C1CC1,Inhibition,'<',80,%,,,,UO_0000187,,,,,0,CHEMBL3820183,Inhibition of human recombinant full-length CSK at 1 uM after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL3817795,1,Scientific Literature,Medchemcomm,2016,None,,,,80
CHEMBL5440746,,None,478.89,1,5.78,6,CC(C)(C#N)c1cccc(C(=O)Nc2ccc(F)c(C(=O)c3c[nH]c4ncc(Cl)cc34)c2F)c1,Inhibition,'>',80,%,,,,UO_0000187,,,,,0,CHEMBL5388491,Inhibition of CSK (unknown origin) at 1 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL5385905,1,Scientific Literature,Eur J Med Chem,2023,None,DOSE = 1.0 microM,INHIBITOR,,80
CHEMBL2144069,,None,451.53,1,5.04,3; AZ628,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,Inhibition,'>',80,%,,,,UO_0000187,,,,,0,CHEMBL5388491,Inhibition of CSK (unknown origin) at 1 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL5385905,1,Scientific Literature,Eur J Med Chem,2023,None,DOSE = 1.0 microM,INHIBITOR,,80
CHEMBL455192,,None,399.45,0,3.66,36,CNCCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4)cc21)C(=O)NC3=O,Inhibition,'=',82,%,,,,UO_0000187,,,,,0,CHEMBL996958,Inhibition of CSK at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,SINGLE PROTEIN,CHEMBL1156685,1,Scientific Literature,Eur J Med Chem,2008,None,,,,82
